,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,nc5,nc4,nc3,nc2,trans
162,377,لازم,Persian,ADJ,436,yes,-2.1231,2.6083,0.9841,0.4541,0.7493,0.4772,5,4,3,2,Necessary
73,144,حمله,Persian,NOUN,437,yes,1.6483,0.1636,0.2997,0.575,0.6805,0.4427,2,1,1,1,Attack
273,684,نوشتن,Persian,NOUN,438,yes,5.025,0.238,2.3006,0.6833,0.6826,0.5435,2,1,1,1,Write
364,3088,دکتر,Persian,PROPN,439,yes,7.6218,0.6136,0.6891,0.7665,0.6932,0.4623,2,1,1,1,the doctor
253,621,جهان,Persian,NOUN,440,yes,-3.5319,1.8616,-0.7361,0.409,0.7283,0.3905,5,4,3,2,the world
165,382,جهان,Persian,NOUN,440,yes,-2.8011,2.3862,-0.7357,0.4324,0.7431,0.3906,5,4,3,2,the world
460,1631,شماره,Persian,NOUN,441,yes,1.2234,-0.2382,-1.3743,0.5614,0.6692,0.3584,2,1,1,1,No
461,1638,چاپ,Persian,NOUN,442,yes,1.8474,0.3949,-2.0793,0.5814,0.687,0.3229,2,1,1,1,print
151,357,اهل,Persian,NOUN,443,yes,3.8404,-0.6404,-2.7468,0.6453,0.6579,0.2893,2,1,1,1,from
459,1629,دوم,Persian,ADJ,444,yes,-7.8684,7.7822,3.4981,0.2699,0.8949,0.6038,3,2,2,2,Second
288,2784,تهیه,Persian,NOUN,445,yes,4.534,0.4092,-0.4161,0.6675,0.6874,0.4067,2,1,1,1,preparation
266,659,فوتبال,Persian,NOUN,446,yes,-4.1334,4.6236,-1.6038,0.3897,0.806,0.3468,5,4,3,2,Soccer
149,355,خانواده,Persian,NOUN,447,yes,-2.6577,1.7333,-2.9575,0.437,0.7247,0.2787,5,4,3,2,Family
498,6137,جمال‌لو,Persian,PROPN,448,yes,1.9529,1.3399,1.6762,0.5848,0.7136,0.512,2,1,1,1,Jamal Lou
360,1034,اتوبوس,Persian,NOUN,449,yes,-1.3733,1.631,-0.1806,0.4782,0.7218,0.4185,5,4,3,2,Bus
284,2765,ادبیات,Persian,NOUN,450,yes,2.7475,-0.3004,-3.0427,0.6103,0.6674,0.2744,2,1,1,1,the literature
342,2983,ممکن,Persian,ADJ,451,yes,3.1126,-0.3789,1.2892,0.622,0.6652,0.4925,2,1,1,1,Possible
415,3365,آدم,Persian,NOUN,452,yes,2.1577,0.3295,-1.0906,0.5914,0.6852,0.3727,2,1,1,1,human
274,2741,علمی,Persian,ADJ,453,yes,-5.2069,6.374,1.7069,0.3553,0.8553,0.5136,3,2,2,2,Scientific
166,383,زیر,Persian,NOUN,454,yes,4.2236,0.0417,1.5988,0.6576,0.6771,0.5081,2,1,1,1,Under
412,1287,زیر,Persian,NOUN,454,yes,-8.0358,4.2161,-2.006,0.2646,0.7946,0.3266,3,2,2,2,Under
367,1052,محل,Persian,NOUN,455,yes,-4.1653,1.2957,-4.2704,0.3886,0.7124,0.2125,5,4,3,2,Location
472,1736,بر#داشت#دار,Persian,VERB,456,yes,-1.0026,-0.6896,-0.3696,0.49,0.6565,0.409,5,4,3,2,hold
409,1276,فضا,Persian,NOUN,457,yes,4.9619,0.023,-0.7296,0.6813,0.6766,0.3909,2,1,1,1,Space
2,2,ابتدا,Persian,NOUN,458,yes,8.311,1.6334,3.7169,0.7886,0.7219,0.6148,1,1,1,1,First
370,1060,دچار,Persian,ADJ,459,yes,4.5239,0.1755,-0.6585,0.6672,0.6808,0.3945,2,1,1,1,suffering
474,1750,روزنامه,Persian,NOUN,460,yes,4.0729,1.2841,2.5147,0.6528,0.712,0.5543,2,1,1,1,Newspaper
329,2946,دنبال,Persian,NOUN,461,yes,3.0873,-0.6592,0.4508,0.6212,0.6574,0.4503,2,1,1,1,follow
272,676,توافق,Persian,NOUN,462,yes,6.6586,0.6339,1.4528,0.7357,0.6937,0.5008,2,1,1,1,Agreement
267,667,مبلغ,Persian,NOUN,463,yes,4.5557,-0.604,-0.4414,0.6682,0.6589,0.4054,2,1,1,1,Amount
143,338,وسیله,Persian,NOUN,464,yes,3.546,-0.6381,-0.9975,0.6359,0.6579,0.3774,2,1,1,1,the device
338,930,بالا,Persian,ADJ,465,yes,-5.209,3.6415,-0.9551,0.3552,0.7784,0.3795,3,2,2,2,Top
327,887,مسئول,Persian,NOUN,466,yes,1.2529,-0.303,-2.2799,0.5624,0.6674,0.3128,2,1,1,1,Responsible
324,874,مناسب,Persian,ADJ,467,yes,-0.7839,1.8958,1.0756,0.4971,0.7293,0.4818,5,4,3,2,Appropriate
323,873,مجلس,Persian,NOUN,468,yes,2.3101,-0.4606,-2.4446,0.5962,0.6629,0.3045,2,1,1,1,Assembly
320,859,ساخت,Persian,NOUN,469,yes,2.2085,-0.1878,0.1921,0.593,0.6706,0.4373,2,1,1,1,made
80,162,منظور,Persian,NOUN,470,yes,3.1189,-0.926,0.9284,0.6222,0.6498,0.4744,2,1,1,1,Purpose
383,3182,قدیمی,Persian,ADJ,471,yes,-9.2642,7.1368,-0.539,0.2252,0.8768,0.4005,3,2,2,2,Old
59,2159,هفته‌نامه,Persian,PROPN,472,yes,4.1796,0.4653,0.2607,0.6562,0.689,0.4407,2,1,1,1,weekly
374,1097,پنج,Persian,NUM,473,yes,-3.5018,2.1615,-4.9419,0.4099,0.7367,0.1787,5,4,3,2,five
130,302,ورود,Persian,NOUN,474,yes,-2.4601,0.9589,-1.1629,0.4433,0.7029,0.3691,5,4,3,2,log in
107,4310,بچه,Persian,NOUN,475,yes,1.9141,0.1108,3.4654,0.5835,0.679,0.6021,2,1,1,1,Child
262,640,سازمان,Persian,NOUN,476,yes,2.1654,-0.4001,-2.4825,0.5916,0.6646,0.3026,2,1,1,1,Organization
444,1470,سازمان,Persian,NOUN,476,yes,-4.0522,1.8528,-1.588,0.3923,0.7281,0.3476,5,4,3,2,Organization
77,155,دولت,Persian,PROPN,477,yes,2.3203,-0.6268,-7.0484,0.5966,0.6583,0.0726,2,1,1,1,Government
83,165,دولت,Persian,PROPN,477,yes,4.7885,-0.0288,-0.3887,0.6757,0.6751,0.408,2,1,1,1,Government
190,2495,چون,Persian,SCONJ,478,yes,6.9456,1.5403,3.2253,0.7449,0.7193,0.5901,1,1,1,1,Because
356,990,حمل,Persian,NOUN,479,yes,-0.1036,-0.2163,-3.1786,0.5189,0.6698,0.2675,5,4,3,2,carry
300,772,قابل,Persian,ADJ,480,yes,-0.6262,-0.1781,0.0136,0.5021,0.6709,0.4283,5,4,3,2,able
194,2509,اعتبار,Persian,NOUN,481,yes,2.0772,-0.4851,-3.4148,0.5888,0.6623,0.2556,2,1,1,1,Validity
67,2182,درست,Persian,ADJ,482,yes,6.0867,-0.005,-2.1262,0.7173,0.6758,0.3205,2,1,1,1,Right
450,1541,شهید,Persian,NOUN,483,yes,2.1922,-0.2937,-2.1086,0.5925,0.6676,0.3214,2,1,1,1,martyr
457,3642,نهاد#نه,Persian,VERB,484,yes,0.609,-0.7663,0.347,0.5417,0.6543,0.4451,5,4,3,2,Institution#No
377,1129,نور,Persian,NOUN,485,yes,3.5492,1.1548,-0.006,0.636,0.7084,0.4273,2,1,1,1,the light
232,4654,لحظه,Persian,NOUN,486,yes,1.8726,0.1951,-0.3681,0.5822,0.6814,0.4091,2,1,1,1,the moment
276,696,لیگ,Persian,NOUN,487,yes,-4.0558,3.6119,-2.962,0.3922,0.7776,0.2784,5,4,3,2,League
494,1985,تلفن,Persian,NOUN,488,yes,4.7912,1.2039,3.0688,0.6758,0.7098,0.5822,2,1,1,1,Phone
255,4719,اشک,Persian,NOUN,489,yes,2.0572,2.7345,4.2964,0.5881,0.7529,0.644,2,1,1,1,Tear
393,1190,میزان,Persian,NOUN,490,yes,2.1262,-0.4507,-1.6634,0.5903,0.6632,0.3438,2,1,1,1,Level
340,933,ثابت,Persian,ADJ,491,yes,6.3972,-1.118,-3.0091,0.7273,0.6444,0.2761,2,1,1,1,Fixed
407,1256,نزدیک,Persian,ADJ,492,yes,1.1479,1.4394,1.0317,0.559,0.7164,0.4796,2,1,1,1,Close
184,430,نماینده,Persian,NOUN,493,yes,1.5781,-0.7215,-3.0819,0.5728,0.6556,0.2724,2,1,1,1,Agent
180,415,یکدیگر,Persian,PRON,494,yes,2.4236,0.5857,-2.2427,0.5999,0.6924,0.3147,2,1,1,1,Each other
304,2847,تنظیم,Persian,NOUN,495,yes,13.1919,2.0357,4.7958,0.9451,0.7332,0.6691,1,1,1,1,tuning
313,2875,کدام,Persian,NOUN,496,yes,2.2083,-0.0783,-0.6021,0.593,0.6737,0.3973,2,1,1,1,Which
388,3200,جواب,Persian,NOUN,497,yes,0.0602,3.3556,3.5268,0.5241,0.7704,0.6052,2,1,1,1,Answer
347,959,بین,Persian,NOUN,498,yes,-6.0085,4.494,1.3317,0.3296,0.8024,0.4947,3,2,2,2,Among
491,1917,بین,Persian,NOUN,498,yes,2.0461,0.988,-0.836,0.5878,0.7037,0.3855,2,1,1,1,Among
201,489,بعد,Persian,ADJ,499,yes,-6.5024,5.1305,2.2038,0.3137,0.8203,0.5386,3,2,2,2,next
318,2901,بعد,Persian,ADJ,499,yes,5.3557,0.0551,3.6219,0.6939,0.6775,0.61,2,1,1,1,next
425,3425,بعد,Persian,ADJ,499,yes,-6.8488,6.0758,3.0547,0.3026,0.8469,0.5815,3,2,2,2,next
411,1284,تهدید,Persian,NOUN,500,yes,5.575,-0.791,-3.7862,0.7009,0.6536,0.2369,2,1,1,1,Threat
