,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,nc5,nc4,nc3,nc2,trans
122,4342,mondeo,Spanish,PROPN,434,yes,-4.5003,-1.2873,-1.014,0.3186,0.3011,0.4303,2,1,1,1,mondeo
245,591,carácter,Spanish,NOUN,435,yes,-1.6,0.7818,5.502,0.4337,0.3662,0.7187,2,1,1,1,character
249,607,exigir,Spanish,VERB,436,yes,-1.662,0.7871,-0.4113,0.4313,0.3664,0.457,2,1,1,1,demand
351,1102,seguridad,Spanish,NOUN,437,yes,-4.1021,-0.3165,1.0303,0.3344,0.3316,0.5208,2,1,1,1,security
210,501,agente,Spanish,NOUN,438,yes,-1.6466,0.2983,2.385,0.4319,0.351,0.5808,2,1,1,1,agent
311,2921,casa,Spanish,NOUN,439,yes,-5.4269,0.1237,-0.324,0.2818,0.3455,0.4609,2,1,1,1,House
207,496,sindical,Spanish,ADJ,440,yes,-0.5076,-1.6639,7.8161,0.4771,0.2892,0.8211,2,1,1,1,union
141,309,favor,Spanish,NOUN,441,yes,-7.8429,-8.8357,-10.7374,0.1859,0.0634,0.0,1,1,1,1,favour
292,765,destacar,Spanish,VERB,442,yes,0.9435,-1.8674,-1.1418,0.5347,0.2828,0.4247,2,1,1,1,stand out
386,1279,formar,Spanish,VERB,443,yes,1.9474,0.4115,0.8071,0.5746,0.3545,0.5109,5,4,3,2,to form
58,2160,alto,Spanish,ADJ,444,yes,-5.0004,-0.6606,0.8339,0.2987,0.3208,0.5121,2,1,1,1,tall
469,5912,butragueño,Spanish,PROPN,445,yes,-6.9518,-1.0628,-2.0316,0.2213,0.3081,0.3853,1,1,1,1,butragueño
482,6028,nba,Spanish,PROPN,446,yes,-8.5287,-1.1082,-2.4975,0.1587,0.3067,0.3647,1,1,1,1,nba
423,1460,guerra,Spanish,NOUN,447,yes,-5.979,-0.4629,1.0778,0.2599,0.327,0.5229,2,1,1,1,war
432,1486,25,Spanish,NUM,448,yes,1.1017,-0.2889,3.8532,0.541,0.3325,0.6457,2,1,1,1,25
94,181,juicio,Spanish,NOUN,449,yes,-6.0527,-0.4553,0.2077,0.257,0.3273,0.4844,2,1,1,1,judgment
497,2014,resto,Spanish,NOUN,450,yes,-5.8572,-1.2396,-1.5825,0.2647,0.3026,0.4052,1,1,1,1,rest
298,817,acudir,Spanish,VERB,451,yes,1.5264,0.3038,1.7885,0.5579,0.3512,0.5544,5,4,3,2,go
413,1398,fox,Spanish,PROPN,452,yes,-4.9182,-3.3473,-5.2478,0.302,0.2362,0.243,1,1,1,1,fox
490,1968,gasto,Spanish,NOUN,453,yes,-4.4238,0.9283,2.8634,0.3216,0.3708,0.6019,2,1,1,1,spent
98,191,mostrar,Spanish,VERB,454,yes,-1.1633,-0.0518,-2.4221,0.4511,0.34,0.368,5,4,3,2,to show
487,1953,alcanzar,Spanish,VERB,455,yes,2.0372,0.3216,2.0806,0.5782,0.3517,0.5673,5,4,3,2,attain
304,847,política,Spanish,NOUN,456,yes,-3.7528,0.6126,1.4586,0.3483,0.3609,0.5398,2,1,1,1,politics
305,855,servir,Spanish,VERB,457,yes,-1.2686,0.241,-2.7983,0.4469,0.3492,0.3514,5,4,3,2,serve
123,248,hecho,Spanish,NOUN,458,yes,-5.6695,-1.617,-3.5663,0.2722,0.2907,0.3174,1,1,1,1,done
486,1948,incremento,Spanish,NOUN,459,yes,-0.5425,0.4271,1.6546,0.4757,0.355,0.5484,2,1,1,1,increase
485,1944,agregar,Spanish,VERB,460,yes,1.741,-1.5435,-1.7674,0.5664,0.293,0.397,5,4,3,2,add
481,1901,exportación,Spanish,NOUN,461,yes,-2.7904,-1.2396,-0.4626,0.3865,0.3026,0.4547,2,1,1,1,export
479,1881,detalle,Spanish,NOUN,462,yes,-2.9663,-0.0646,-0.0543,0.3795,0.3396,0.4728,2,1,1,1,detail
105,207,representar,Spanish,VERB,463,yes,-0.6252,-1.3615,-0.1355,0.4725,0.2987,0.4692,2,1,1,1,represent
472,1839,propio,Spanish,ADJ,464,yes,-1.9359,-3.0105,-0.087,0.4204,0.2468,0.4714,2,1,1,1,own self
499,2031,toledo,Spanish,PROPN,465,yes,8.1103,-5.7462,-0.1645,0.8193,0.1606,0.4679,3,2,2,2,Toledo
300,828,registrar,Spanish,VERB,466,yes,2.9448,-0.3372,-0.2274,0.6142,0.331,0.4651,5,4,3,2,to register
415,1410,tercero,Spanish,ADJ,467,yes,-5.6018,-1.1723,-0.3054,0.2749,0.3047,0.4617,1,1,1,1,third
422,1450,personal,Spanish,ADJ,468,yes,8.7997,-4.8288,2.4023,0.8466,0.1895,0.5815,3,2,2,2,staff
218,2566,ocupar,Spanish,VERB,469,yes,1.8911,0.2577,0.6114,0.5723,0.3497,0.5023,5,4,3,2,occupy
435,3555,dios,Spanish,PROPN,470,yes,3.4524,-5.3825,-3.5079,0.6343,0.1721,0.32,5,4,3,2,god
447,3639,elena,Spanish,PROPN,471,yes,-2.2382,-1.3231,3.0391,0.4084,0.2999,0.6097,2,1,1,1,Elena
356,3163,libertad,Spanish,NOUN,472,yes,-4.3231,1.2026,2.7836,0.3256,0.3795,0.5984,2,1,1,1,freedom
15,2080,lejos,Spanish,ADV,473,yes,5.5261,-2.6514,-0.2025,0.7167,0.2581,0.4662,5,4,3,2,far
417,1415,junto,Spanish,ADJ,474,yes,-2.5287,-3.674,-1.7193,0.3969,0.2259,0.3991,2,1,1,1,together
355,1112,interno,Spanish,ADJ,475,yes,9.0319,-5.6975,0.2079,0.8559,0.1622,0.4844,3,2,2,2,internal
376,1221,participar,Spanish,VERB,476,yes,-0.4128,0.2066,2.9597,0.4809,0.3481,0.6062,2,1,1,1,take part
247,596,creación,Spanish,NOUN,477,yes,-7.728,-1.208,-1.0702,0.1905,0.3036,0.4278,1,1,1,1,creation
375,1220,aquí,Spanish,ADV,478,yes,2.7153,-3.8942,-0.4193,0.6051,0.219,0.4566,5,4,3,2,here
493,4039,bigotudo,Spanish,NOUN,479,yes,-7.0364,-1.3581,-1.5586,0.2179,0.2988,0.4062,1,1,1,1,mustachioed
290,753,representante,Spanish,NOUN,480,yes,-4.2386,0.4314,1.3099,0.329,0.3552,0.5332,2,1,1,1,representative
243,585,profesional,Spanish,ADJ,481,yes,6.9046,-5.3496,-0.1272,0.7714,0.1731,0.4696,3,2,2,2,professional
405,5458,regás,Spanish,PROPN,482,yes,-3.1153,-2.5068,4.6547,0.3736,0.2627,0.6812,2,1,1,1,you regurgitate
238,570,confirmar,Spanish,VERB,483,yes,-1.1359,-1.4753,-3.3853,0.4522,0.2951,0.3254,5,4,3,2,confirm
496,4061,balón,Spanish,NOUN,484,yes,-9.4548,-2.8078,-3.8751,0.1219,0.2532,0.3037,1,1,1,1,ball
471,1819,vuelta,Spanish,PROPN,485,yes,-6.7882,-1.5721,-2.7066,0.2278,0.2921,0.3554,1,1,1,1,lap
329,971,alcan,Spanish,PROPN,486,yes,-2.9045,-1.5343,-0.1883,0.382,0.2933,0.4669,2,1,1,1,reach
470,1818,corredor,Spanish,NOUN,487,yes,-1.0467,0.5476,0.343,0.4557,0.3588,0.4904,5,4,3,2,runner
234,565,derecho,Spanish,NOUN,488,yes,-5.7714,-0.4333,1.4104,0.2681,0.3279,0.5376,2,1,1,1,law
361,1153,fútbol,Spanish,NOUN,489,yes,-6.9465,-1.3594,-1.024,0.2215,0.2988,0.4299,1,1,1,1,football
232,562,régimen,Spanish,NOUN,490,yes,-3.4258,0.4325,3.3331,0.3613,0.3552,0.6227,2,1,1,1,regime
231,560,compromiso,Spanish,NOUN,491,yes,-4.6819,0.1382,1.3122,0.3114,0.3459,0.5333,2,1,1,1,commitment
385,5366,barça,Spanish,PROPN,492,yes,-8.5073,-1.2551,-3.3262,0.1595,0.3021,0.328,1,1,1,1,barca
230,558,pretender,Spanish,VERB,493,yes,-2.6078,-1.4061,-0.9898,0.3937,0.2973,0.4314,2,1,1,1,pretend
70,4228,quizá,Spanish,ADV,494,yes,4.6889,-4.3004,-2.3619,0.6834,0.2062,0.3707,5,4,3,2,maybe
317,898,evitar,Spanish,VERB,495,yes,-1.6153,-0.8946,-1.0312,0.4331,0.3134,0.4296,2,1,1,1,avoid
463,1749,crecer,Spanish,VERB,496,yes,-2.6284,0.4814,-0.0894,0.3929,0.3567,0.4712,2,1,1,1,growing up
223,544,documento,Spanish,NOUN,497,yes,0.2183,-1.3325,-0.0223,0.5059,0.2996,0.4742,2,1,1,1,document
411,3437,página,Spanish,NOUN,498,yes,-3.3257,0.3134,-0.9796,0.3652,0.3515,0.4319,2,1,1,1,page
117,4337,cortina,Spanish,PROPN,499,yes,-1.5189,-2.1747,1.5052,0.437,0.2731,0.5418,2,1,1,1,curtain
261,4751,belén,Spanish,NOUN,500,yes,-5.0052,-1.3939,-2.8543,0.2986,0.2977,0.3489,1,1,1,1,Belen
