,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,nc5,nc4,nc3,nc2,trans
381,1320,ataque,Spanish,NOUN,448,no,3.8083,-0.3839,-1.6763,0.7882,0.7204,0.2669,5,4,3,2,attack
46,2126,partes,Spanish,NOUN,449,no,3.1672,-0.0916,-1.7785,0.7565,0.7285,0.2631,5,4,3,2,parts
407,5579,quizá,Spanish,ADV,450,no,-3.6414,6.6211,4.4039,0.4198,0.9156,0.4905,5,4,3,2,maybe
138,329,demás,Spanish,PRON,451,no,-2.8005,0.8294,0.5452,0.4614,0.7542,0.3486,2,1,1,1,the rest
309,7131,barça,Spanish,PROPN,452,no,5.7213,2.2565,3.2605,0.8828,0.794,0.4484,5,4,3,2,barca
361,1247,cerca,Spanish,ADV,453,no,2.8821,-0.0447,-1.4943,0.7424,0.7298,0.2736,5,4,3,2,close
467,1804,semanas,Spanish,NOUN,454,no,-0.9581,-0.8811,-3.1837,0.5525,0.7065,0.2114,4,3,3,2,weeks
156,400,muchos,Spanish,DET,455,no,-5.8204,0.8258,0.4077,0.3121,0.7541,0.3435,2,1,1,1,Many
236,660,activa,Spanish,ADJ,456,no,-9.9415,2.163,-1.0485,0.1083,0.7914,0.2899,1,1,1,1,active
430,5731,tele,Spanish,NOUN,457,no,1.0543,1.0986,-0.5948,0.652,0.7617,0.3066,2,1,1,1,TV
96,188,aumento,Spanish,NOUN,458,no,-1.9165,0.3514,-0.9965,0.5051,0.7408,0.2919,2,1,1,1,increase
414,1527,pueblo,Spanish,NOUN,459,no,5.1751,1.4383,-1.9642,0.8558,0.7712,0.2563,5,4,3,2,village
232,2697,anterior,Spanish,ADJ,460,no,-4.9502,2.3736,2.0094,0.3551,0.7972,0.4024,2,1,1,1,previous
43,72,mano,Spanish,NOUN,461,no,5.2085,2.1034,0.0841,0.8575,0.7897,0.3316,5,4,3,2,hand
440,3730,coalición,Spanish,NOUN,462,no,4.6674,0.5946,0.4703,0.8307,0.7476,0.3458,5,4,3,2,coalition
460,1780,segundo,Spanish,ADJ,463,no,-1.2244,2.1624,0.9838,0.5394,0.7913,0.3647,2,1,1,1,second
82,149,ello,Spanish,PRON,464,no,4.96,1.6674,-1.625,0.8452,0.7775,0.2687,5,4,3,2,it
273,786,probablemente,Spanish,ADV,465,no,-3.9654,1.5707,0.6653,0.4038,0.7748,0.353,2,1,1,1,probably
262,4840,español,Spanish,NOUN,466,no,4.6069,0.0564,-1.5346,0.8277,0.7326,0.2721,5,4,3,2,Spanish
255,729,español,Spanish,NOUN,466,no,-6.9086,0.9274,0.6965,0.2583,0.7569,0.3541,2,1,1,1,Spanish
488,6099,derecha,Spanish,NOUN,467,no,4.3698,0.4494,-1.0801,0.816,0.7436,0.2888,5,4,3,2,right
308,976,ccoo,Spanish,PROPN,468,no,3.5712,1.0872,-1.5696,0.7765,0.7614,0.2708,5,4,3,2,ccoo
386,1374,fútbol,Spanish,NOUN,469,no,4.3429,0.3715,-0.5691,0.8147,0.7414,0.3076,5,4,3,2,football
197,556,sindicales,Spanish,ADJ,470,no,-1.5736,7.8459,5.3624,0.5221,0.9498,0.5257,5,4,3,2,trade union
191,2572,lejos,Spanish,ADV,471,no,-3.8244,-2.3788,-5.1915,0.4108,0.6647,0.1376,2,1,1,1,far
231,4743,mis,Spanish,DET,472,no,-8.719,3.0068,1.6041,0.1688,0.8149,0.3875,1,1,1,1,my
153,2438,primeros,Spanish,ADJ,473,no,-3.2408,3.2354,1.5723,0.4397,0.8212,0.3863,2,1,1,1,first
464,3842,obuchi,Spanish,PROPN,474,no,8.0911,7.7103,4.5251,1.0,0.946,0.4949,5,4,3,2,obuchi
476,7983,jugadores,Spanish,NOUN,475,no,1.9633,-0.2977,-0.1553,0.697,0.7228,0.3228,4,3,3,2,players
222,627,1,Spanish,NUM,476,no,4.1704,0.399,-0.9924,0.8061,0.7422,0.292,5,4,3,2,1
245,697,telefonía,Spanish,NOUN,477,no,4.8614,1.1671,-1.8513,0.8403,0.7636,0.2604,5,4,3,2,telephony
228,641,servicios,Spanish,NOUN,478,no,6.0825,2.9853,2.1938,0.9007,0.8143,0.4092,5,4,3,2,services
402,1467,venezuela,Spanish,PROPN,479,no,5.7954,2.0426,0.9407,0.8865,0.788,0.3631,5,4,3,2,Venezuela
358,1237,fuerte,Spanish,ADJ,480,no,-1.5602,0.5482,-0.2623,0.5228,0.7463,0.3189,2,1,1,1,strong
299,5017,muchas,Spanish,DET,481,no,-6.2136,0.4879,-0.9895,0.2927,0.7447,0.2921,2,1,1,1,many
350,3259,lino,Spanish,NOUN,482,no,6.8652,5.0838,3.079,0.9394,0.8728,0.4418,5,4,3,2,linen
234,2708,jóvenes,Spanish,NOUN,483,no,2.7049,1.4128,-0.6911,0.7337,0.7704,0.3031,5,4,3,2,youths
366,1267,siendo,Spanish,AUX,484,no,-7.9912,3.9349,1.6629,0.2048,0.8407,0.3897,1,1,1,1,being
363,3298,decidido,Spanish,VERB,485,no,-3.991,-0.698,0.1576,0.4026,0.7116,0.3343,2,1,1,1,decided
345,3226,hijos,Spanish,NOUN,486,no,4.3608,-1.3686,-3.1452,0.8155,0.6929,0.2128,4,3,3,2,sons
235,661,presentar,Spanish,VERB,487,no,1.4911,1.2452,0.6455,0.6736,0.7658,0.3523,2,1,1,1,introduce
422,1580,llegó,Spanish,VERB,488,no,-3.8254,-0.8385,-0.6454,0.4107,0.7077,0.3048,2,1,1,1,I arrive
396,1445,nuestra,Spanish,DET,489,no,-2.0869,3.6232,1.9053,0.4967,0.8321,0.3986,2,1,1,1,our
410,1495,14,Spanish,NUM,490,no,-0.2071,1.3976,0.4689,0.5897,0.77,0.3458,2,1,1,1,14
426,1589,segunda,Spanish,ADJ,491,no,-6.9595,4.725,2.4633,0.2558,0.8628,0.4191,1,1,1,1,second
189,522,américa,Spanish,PROPN,492,no,6.6368,2.6524,0.9379,0.9281,0.805,0.363,5,4,3,2,America
479,8026,rivales,Spanish,NOUN,493,no,2.8473,-0.7637,-1.3577,0.7407,0.7098,0.2786,5,4,3,2,rivals
204,570,indemnización,Spanish,NOUN,494,no,2.7525,0.7132,-1.1379,0.736,0.7509,0.2867,5,4,3,2,compensation
369,3320,luz,Spanish,NOUN,495,no,5.0858,3.1322,1.336,0.8514,0.8184,0.3776,5,4,3,2,light
151,2430,cifra,Spanish,NOUN,496,no,-1.43,0.2102,-0.5012,0.5292,0.7369,0.3101,2,1,1,1,figure
304,5041,alguna,Spanish,DET,497,no,-6.8254,4.6908,3.0135,0.2624,0.8618,0.4393,1,1,1,1,some
387,3424,sanitario,Spanish,ADJ,498,no,-6.8644,2.0778,1.854,0.2605,0.789,0.3967,2,1,1,1,sanitary
346,3230,universidad,Spanish,PROPN,499,no,5.2394,3.5474,3.5564,0.859,0.8299,0.4593,5,4,3,2,college
372,3327,campofrío,Spanish,PROPN,500,no,6.2059,4.263,2.635,0.9068,0.8499,0.4254,5,4,3,2,coldfield
